,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
6391,5/20/20,Germany,,,,Germany,Correctiv,Bill Gates admitted that he wants to vaccinate everyone because he makes 2000 percent profit with vaccines.,QAnon Channel Germany on Telegram,Unavaliable,https://correctiv.org/faktencheck/2020/05/26/zitat-von-bill-gates-zum-gewinn-durch-investitionen-in-impfungen-wurde-aus-dem-kontext-gerissen,German,mostly false,The quote is taken out of context. Bill Gates was speaking of the social and economic benefits of saving lives with health aid.,other,['Germany'],N/A,Unavaliable,N/A,5/20/20,"['gates', 'admitted', 'wants', 'vaccinate', 'makes', '2000', 'percent', 'profit', 'vaccines']"
6833,5/20/20,Ghana,,,,Ghana,Dubawa,A video claims that Bill Gates made a presentation to the CIA on COVID-19 vaccines for modifying the brain of religious fanatics.,WhatsApp,Unavaliable,https://ghana.dubawa.org/fact-check-did-bill-gates-make-a-presentation-to-the-cia-on-covid-19-vaccines/,English,FALSE,"The video is an old video that has been in circulation since at least June 2011. It resurfaced in May 2020. The speaker making a presentation on vaccines to the CIA is not Bill Gates, according to a spokesperson at the Bill and Melinda Gates Foundation.",conspiracy theory,['Ghana'],N/A,Unavaliable,N/A,5/20/20,"['video', 'claims', 'gates', 'presentation', 'cia', 'covid', 'vaccines', 'modifying', 'brain', 'religious', 'fanatics']"
6215,5/21/20,Portugal,,,,Portugal,Poligrafo,"The COVID-19 pandemic ""was set up in a meeting"" in 2019 sponsored by the Bill & Melinda Gates Foundation.",Facebook,https://www.facebook.com/photo.php?fbid=2952155718202067&set=a.559740870776909&type=3&theater,https://poligrafo.sapo.pt/fact-check/a-pandemia-de-covid-19-foi-combinada-num-encontro-em-2019-patrocinado-pela-fundacao-bill-melinda-gates,Portuguese,FALSE,The allegations are not true. There is no evidence that COVID-19 pandemic was combined in a meeting in 2019 sponsored by the Bill & Melinda Gates Foundation.,conspiracy theory,['Portugal'],facebook.com,https://www.facebook.com/photo.php?fbid=2952155718202067&set=a.559740870776909&type=3&theater,facebook.com,5/21/20,"['covid', 'pandemic', 'set', 'meeting', '2019', 'sponsored', 'melinda', 'gates', 'foundation']"
6438,5/21/20,India,,,,India,Vishvas News,Bill Gates and Anthony Fauci seen walking in close proximity without mask during the coronavirus pendemic.,Facebook,https://www.facebook.com/photo.php?fbid=10221733102095633&set=a.2476915241069&type=3&theater,https://www.vishvasnews.com/world/fact-check-this-image-of-bill-gates-and-white-house-coronavirus-advisor-dr-anthony-fauci-is-old-not-related-to-covid19/,Hindi,FALSE,"This picture of Bill Gates and Anthony Fauci was taken in 2018, viral with fake claim.",conspiracy theory,['India'],facebook.com,https://www.facebook.com/photo.php?fbid=10221733102095633&set=a.2476915241069&type=3&theater,facebook.com,5/21/20,"['gates', 'anthony', 'fauci', 'seen', 'walking', 'close', 'proximity', 'mask', 'coronavirus', 'pendemic']"
6467,5/21/20,Lebanon,Saudi Arabia,,,"Lebanon, Saudi Arabia",Fatabyyano,"There is nothing called ""coronavirus"" and it is just a hoax to pass Bill Gates's vaccine.",Facebook posts,https://www.facebook.com/trend.org/videos/243299327108337/?v=243299327108337,https://fatabyyano.net/%d9%84%d8%a7_%d9%8a%d9%88%d8%ac%d8%af_%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7_%d9%85%d8%a4%d8%a7%d9%85%d8%b1%d8%a9/,Arabic,FALSE,The novel coronavirus causing COVID19 exists and was seen on microscopic imagery. The allegation about Bill Gates vaccine is not based on any evidence.,conspiracy theory,"['Lebanon', 'Saudi Arabia']",facebook.com,https://www.facebook.com/trend.org/videos/243299327108337/?v=243299327108337,facebook.com,5/21/20,"['called', 'coronavirus', 'hoax', 'pass', 'gates', 'vaccine']"
6540,5/21/20,Lithuania,,,,Lithuania,Delfi Melo Detektorius (Lie Detector),Lithuanian parliament member said that there are some very serious reasons to believe that virus was made artificialy in a laboratory and everything is related to Gates and other millionaires plan to create artificial virus just to sell vaccines afterwards.,Article in few media outlets,https://www.respublika.lt/lt/naujienos/nuomones_ir_komentarai/bus_isklausyta/seimo_narys_itaria_kad_virusas_sukurtas_tycia/?fbclid=IwAR2Xyb5IosHD2LTJzHkB9b6lVRwkJ3yix_ZHgvUDpxC9ZVRXzggW2ETHxB4,https://www.delfi.lt/news/melo-detektorius/melas/seimo-narys-pasidalijo-ne-karta-paneigtais-teiginiais-svarsto-apie-dirbtine-koronaviruso-kilme-samokslu-itaria-bila-gatesa.d?id=84331899,Lithuanian,FALSE,Scientific community expressed their opinion that the virus is completely natural. There are no evidence of the contrary.,conspiracy theory,['Lithuania'],respublika.lt,https://www.respublika.lt/lt/naujienos/nuomones_ir_komentarai/bus_isklausyta/seimo_narys_itaria_kad_virusas_sukurtas_tycia/?fbclid=IwAR2Xyb5IosHD2LTJzHkB9b6lVRwkJ3yix_ZHgvUDpxC9ZVRXzggW2ETHxB4,respublika.lt,5/21/20,"['lithuanian', 'parliament', 'member', 'said', 'reasons', 'believe', 'virus', 'artificialy', 'laboratory', 'related', 'gates', 'millionaires', 'plan', 'create', 'artificial', 'virus', 'sell', 'vaccines']"
6509,5/21/20,Portugal,,,,Portugal,Poligrafo,"The Covid-19 pandemic ""was combined at a meeting"" in 2019 sponsored by the Bill & Melinda Gates Foundation.",Facebook,https://www.facebook.com/photo.php?fbid=2952155718202067&set=a.559740870776909&type=3&theater,https://poligrafo.sapo.pt/fact-check/a-pandemia-de-covid-19-foi-combinada-num-encontro-em-2019-patrocinado-pela-fundacao-bill-melinda-gates?fbclid=IwAR2nJJfBPrO2RBSmhrtdMSe58PPMxRfdhB-wgCstHk3mel4czGrZuEE-yl4,Portuguese,FALSE,"It is not true that the Covid-19 pandemic ""was combined at a meeting"" in 2019 sponsored by the Bill & Melinda Gates Foundation.",conspiracy theory,['Portugal'],facebook.com,https://www.facebook.com/photo.php?fbid=2952155718202067&set=a.559740870776909&type=3&theater,facebook.com,5/21/20,"['covid', 'pandemic', 'combined', 'meeting', '2019', 'sponsored', 'melinda', 'gates', 'foundation']"
6636,5/23/20,India,,,,India,Newschecker,People in USA march and call for the arrest of Bill Gates.,WhatsApp/Youtube,https://www.youtube.com/watch?v=7kQRa-YyO5o&feature=youtu.be,https://newschecker.in/2020/05/23/a-video-claiming-massive-calls-for-the-arrest-of-bill-gates-in-america-is-misleading/,English,FALSE,"According to our research on this video, we find that videos of protests against lockdown in the United States have been fabricated and shared with misleading claims including Bill Gates’s arrest. ",other,['India'],youtube.com,https://www.youtube.com/watch?v=7kQRa-YyO5o&feature=youtu.be,youtube.com,5/23/20,"['people', 'usa', 'march', 'arrest', 'gates']"
6431,5/26/20,Ireland,Italy,,,"Ireland, Italy",TheJournal.ie,Italy wants to charge Bill Gates with crimes against humanity.,Facebook,https://www.facebook.com/groups/1612798628867653/permalink/1648360975311418/,https://www.thejournal.ie/debunked-no-italy-does-not-want-to-charge-bill-gates-with-crimes-against-humanity-5108760-May2020/,English,FALSE,The call for Bill Gates to be charged with crimes against humanity was made by one independent member of parliament and does not represent the Italian government's position. ,authorities,"['Ireland', 'Italy']",facebook.com,https://www.facebook.com/groups/1612798628867653/permalink/1648360975311418/,facebook.com,5/26/20,"['italy', 'wants', 'charge', 'gates', 'crimes', 'humanity']"
7012,5/27/20,Spain,,,,Spain,Newtral.es,"The Gates Foundation wall has a sign of ""center for the global reduction of the human population"".",Facebook,Unavaliable,https://www.newtral.es/la-fachada-de-la-fundacion-gates-no-dice-centro-para-la-reduccion-global-de-la-poblacion-humana/20200527/,Spanish,FALSE,The image that circulates on social networks has been manipulated.,conspiracy theory,['Spain'],N/A,Unavaliable,N/A,5/27/20,"['gates', 'foundation', 'wall', 'sign', 'center', 'global', 'reduction', 'human', 'population']"
6513,5/27/20,Spain,,,,Spain,Newtral.es,"The Gates Foundation has ""center for global human population reduction"" written on its facade.",Facebook image,Unavaliable,https://www.newtral.es/la-fachada-de-la-fundacion-gates-no-dice-centro-para-la-reduccion-global-de-la-poblacion-humana/20200527/,Spanish,FALSE,"The Gates Foundation's facade doesn't say ""center for global human population reduction"".",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,5/27/20,"['gates', 'foundation', 'center', 'global', 'human', 'population', 'reduction', 'written', 'facade']"
6511,5/27/20,Portugal,,,,Portugal,Poligrafo,"According to an Italian MP, Bill Gates had millions of women in Africa sterilized and ""caused"" a polio epidemic that paralyzed 500,000 children in India.",Facebook,https://www.facebook.com/pedro.araujo.75839/videos/vb.100000329606059/3244036892283932/?type=2&theater,https://poligrafo.sapo.pt/fact-check/discurso-viral-de-deputada-italiana-sobre-atividades-criminosas-de-bill-gates-baseia-se-em-factos-verdadeiros?fbclid=IwAR1ZN7gL7fQdfuEH9FgXV3ynTR4QSZJbImU9EVXVh7XIPO_Cb4GIaigJA-A,Portuguese,FALSE,"The allegations are false. Bill Gates didn´t had millions of women in Africa sterilized ""and caused"" a polio epidemic that paralyzed 500,000 children in India.",conspiracy theory,['Portugal'],facebook.com,https://www.facebook.com/pedro.araujo.75839/videos/vb.100000329606059/3244036892283932/?type=2&theater,facebook.com,5/27/20,"['according', 'italian', 'gates', 'millions', 'women', 'africa', 'sterilized', 'caused', 'polio', 'epidemic', 'paralyzed', '500', '000', 'children', 'india']"
6594,5/27/20,Russia,Kazakhstan,,,"Russia, Kazakhstan",Factcheck.kz,"During the quarantine, the Black Pope died, Bill Gates was arrested, Benjamin Netanyahu was convicted of spreading the coronavirus, and Vladimir Putin and the FSB are arresting governors.",WhatsApp Audio,Unavaliable,https://factcheck.kz/claim-checking/verdict/kostyumchik-chyornyj-papa-i-koronabesie-novyj-fejk-v-whatsapp/,Russian,FALSE,"The audio is a series of manipulations and adjusted facts that are not related to each other, and some of them are not even related to the coronavirus. The Pope (neither black nor white) did not die, the former head of the Jesuits died. Netanyahu is being tried on corruption charges, and the quarantine in Dagestan continues. Bill Gates again has nothing to do with it. All this is just another round of conspiracy theory.",conspiracy theory,"['Russia', 'Kazakhstan']",N/A,Unavaliable,N/A,5/27/20,"['quarantine', 'black', 'pope', 'died', 'gates', 'arrested', 'benjamin', 'netanyahu', 'convicted', 'spreading', 'coronavirus', 'vladimir', 'putin', 'fsb', 'arresting', 'governors']"
6624,5/27/20,Colombia,United States,,,"Colombia, United States",Colombiacheck,Bill Gates said ‘thousands of people will die with the COVID-19 vaccine’,Website,http://archive.is/qQPVT,https://colombiacheck.com/chequeos/bill-gates-no-dijo-que-miles-de-personas-moriran-con-la-vacuna-contra-covid-19,Spanish,FALSE,"The creator of Microsoft did talk about a possible vaccine, but did not mention deaths, but instead discussed its possible side effects and the difficulties in massifying it.",conspiracy theory,"['Colombia', 'United States']",archive.is,https://pablomunoziturrieta.com/2020/04/25/gates-reconoce-que-de-miles-de-personas-moriran-con-la-vacuna/?fbclid=IwAR0cxKtAU6vfn1ZGzUT_rld84YHP_i8zpbF86CYJujh7Tn7ipBvSGx-HZqo,pablomunoziturrieta.com,5/27/20,"['gates', 'said', 'thousands', 'people', 'die', 'covid', 'vaccine']"
6484,5/28/20,Australia,,,,Australia,AAP FactCheck,"An Instagram post claims Microsoft founder Bill Gates said up to 700,000 people could die from a COVID-19 vaccine.",Instagram,https://www.instagram.com/p/CAWeP4WhaWP/,https://www.aap.com.au/conspiracy-insta-post-misrepresents-gates-interview-in-false-claims/,English,FALSE,"The claim is false. Mr Gates makes no such statement that as many as 700,000 could die or be injured by a COVID-19 vaccine.",conspiracy theory,['Australia'],instagram.com,https://www.instagram.com/p/CAWeP4WhaWP/,instagram.com,5/28/20,"['instagram', 'post', 'claims', 'microsoft', 'founder', 'gates', 'said', '700', '000', 'people', 'die', 'covid', 'vaccine']"
6501,5/29/20,Ireland,,,,Ireland,TheJournal.ie,"Bill Gates, Melinda Gates, Anthony Fauci and the WHO are being charged with genocide.",Facebook posts,https://www.facebook.com/groups/2297192787251637/permalink/2323115821326000/,https://www.thejournal.ie/bill-gates-anthony-fauci-debunk-genocide-factcheck-5110920-May2020/,English,FALSE,"Bill Gates, Melinda Gates, Anthony Fauci and the WHO are not being charged with genocide. ",conspiracy theory,['Ireland'],facebook.com,https://www.facebook.com/groups/2297192787251637/permalink/2323115821326000/,facebook.com,5/29/20,"['gates', 'melinda', 'gates', 'anthony', 'fauci', 'charged', 'genocide']"
6806,5/30/20,Colombia,,,,Colombia,Colombiacheck,Italian politician asked to take Bill Gates to the International Criminal Court.,website,http://archive.vn/WyonP,https://colombiacheck.com/chequeos/politica-italiana-que-pidio-llevar-bill-gates-ante-la-corte-penal-internacional-dijo,Spanish,FALSE,Sara Cunial's speech to the Italian parliament on the management of COVID-19 went viral. But it is full of misinformation and conspiracy theories.,conspiracy theory,['Colombia'],archive.vn,https://mundopoder.com/escandalo-fuerte-denuncia-en-el-parlamento-italiano/,mundopoder.com,5/30/20,"['italian', 'politician', 'asked', 'gates', 'international', 'criminal', 'court']"
7385,5/30/20,New Zealand,,,,New Zealand,AFP,Multiple Facebook posts shared hundreds of times claim that Bill Gates’ “ultimate goal” is to “microchip the [COVID-19] vaccine” to create “virtual IDs”. The posts also claim the billionaire philanthropist was in New Zealand in May and June 2020 “to test and trial the COVID-19 vaccine”.,FB,https://perma.cc/3L5R-K3FS,https://factcheck.afp.com/hoax-about-bill-gates-plan-microchip-vaccine-circulates-online,English,FALSE,"Both claims are false; a Bill & Melinda Gates Foundation spokesperson dismissed the purported link between Gates and microchips; as of June 24, New Zealand authorities say there is no record of Gates visiting the country in 2020.",conspiracy theory,['New Zealand'],perma.cc,https://www.facebook.com/photo.php?fbid=2745744775657252&set=a.1390752697823140&type=3&theater,facebook.com,5/30/20,"['multiple', 'facebook', 'posts', 'shared', 'hundreds', 'times', 'claim', 'gates', 'ultimate', 'goal', 'microchip', 'covid', 'vaccine', 'create', 'virtual', 'ids', 'posts', 'claim', 'billionaire', 'philanthropist', 'new', 'zealand', 'june', '2020', 'test', 'trial', 'covid', 'vaccine']"
6753,6/2/20,Latvia,,,,Latvia,Re:Check,"Donald Trump has stopped 5G, has canceled Bill Gates' ID2020 and H.R. 6666 COVID-19 Trace bill. ",Facebook,https://www.facebook.com/photo.php?fbid=1884126591718075&set=a.733328656797880&type=3&theater,https://rebaltica.lv/2020/06/trampam-piedevetie-lemumi-maldinosa-informacija/,Latvian,misleading,Deployment of 5G network has not been stopped.  ID2020 and H.R. 6666 COVID-19 Trace bill are not canceled. Those and other claims in a popolar post circulating on Facebook in English and Latvian are false or misleading. ,spread,['Latvia'],facebook.com,https://www.facebook.com/photo.php?fbid=1884126591718075&set=a.733328656797880&type=3&theater,facebook.com,6/2/20,"['donald', 'trump', 'stopped', 'canceled', 'gates', 'id2020', '6666', 'covid', 'trace']"
7014,6/3/20,Spain,,,,Spain,Newtral.es,"Bill Gates says that the COVID-19 vaccine could kill 700,000 people.",News website,Unavaliable,https://www.newtral.es/bulo-bill-gates-vacuna-covid-19-podria-matar-700-000-personas/20200603/,Spanish,FALSE,The statement was manipulated.,conspiracy theory,['Spain'],N/A,Unavaliable,N/A,6/3/20,"['gates', 'says', 'covid', 'vaccine', 'kill', '700', '000', 'people']"
6889,6/4/20,United States,,,,United States,Science Feedback,Bill Gates' coronavirus vaccine developed by Oxford researchers caused all test subjects to get coronavirus.,"Anonymous, Montana Daily Gazette",http://archive.vn/HFNI2#,https://healthfeedback.org/claimreview/article-inaccurately-claims-that-coronavirus-vaccine-by-oxford-researchers-caused-animal-test-subjects-to-develop-covid-19/,English,FALSE,"Vaccinated animals did not develop an infection because of the vaccine, contrary to the claim. Preliminary results from small-scale animal studies suggest that the COVID-19 vaccine developed by Oxford researchers may protect against viral pneumonia. However, researchers did find viral genetic material in nasal passages of vaccinated monkeys. Therefore, some scientists have cautioned that the vaccine may provide only partial protection against disease and may not prevent virus shedding and its spread to unvaccinated individuals. Bill Gates is not the developer, producer or sole funder of the vaccine; financial backing for the production of the Oxford vaccine has come from several sources including the U.K. government. It is inaccurate and misleading to attribute the vaccine to Bill Gates alone.",other,['United States'],archive.vn,https://montanadailygazette.com/2020/05/27/all-test-subjects-of-bill-gates-vaccine-ended-up-with-coronavirus/,montanadailygazette.com,6/4/20,"['gates', 'coronavirus', 'vaccine', 'developed', 'oxford', 'researchers', 'caused', 'test', 'subjects', 'coronavirus']"
6903,6/7/20,United States,,,,United States,AFP,Facebook posts shared thousands of times claim the coronavirus pandemic is a cover for a Gates Foundation-funded effort to implant microchips when patients’ noses or throats are swabbed during COVID-19 testing.,FB,https://perma.cc/Z23S-HCKR,https://factcheck.afp.com/posts-falsely-claim-coronavirus-testing-excuse-implant-gates-funded-microchips,English,FALSE,"This is false; the pandemic is real, the foundation denied the claim, and experts say there is a medical reason for the way swabs are used when testing for the disease.",conspiracy theory,['United States'],perma.cc,https://www.facebook.com/photo.php?fbid=10216252022228393&set=a.1600744053668&type=3&theater,facebook.com,6/7/20,"['facebook', 'posts', 'shared', 'thousands', 'times', 'claim', 'coronavirus', 'pandemic', 'cover', 'gates', 'foundation', 'funded', 'effort', 'implant', 'microchips', 'patients', 'noses', 'throats', 'swabbed', 'covid', 'testing']"
7081,6/9/20,Mexico,,,,Mexico,Animal Político,Bill Gates was expelled from India due to his Polio vaccines.,facebook,https://www.facebook.com/photo.php?fbid=1654841917987727&set=a.562111020594161&type=3&theater,https://www.animalpolitico.com/elsabueso/bill-gates-no-fue-expulsado-de-india-por-sus-vacunas-contra-la-polio/,Spanish,FALSE,There is no evidence that polio vaccines in India cause paralysis on children and Bill Gates was not prohibited access in consequence.,conspiracy theory,['Mexico'],facebook.com,https://www.facebook.com/photo.php?fbid=1654841917987727&set=a.562111020594161&type=3&theater,facebook.com,6/9/20,"['gates', 'expelled', 'india', 'polio', 'vaccines']"
7075,6/10/20,Colombia,,,,Colombia,Colombiacheck,"Spanish musician Miguel Bosé posted a Twitter thread pointing to the expulsion of the Gates Foundation and GAVI ‘pharmaceutical’ from India, polio and HPV vaccines and the implementation of a microchip vaccine.",Twitter,http://archive.is/0ChLZ,https://colombiacheck.com/chequeos/las-afirmaciones-falsas-de-miguel-bose-sobre-la-fundacion-gates-los-microchips-y-la-red-5g,Spanish,FALSE,"None of the allegations that Miguel Bosé posted in a Twitter thread about the expulsion of the Gates Foundation and GAVI ‘pharmaceutical ’from India, polio and HPV vaccines, and the implementation of microchip vaccines are supported.",conspiracy theory,['Colombia'],archive.is,https://twitter.com/BoseOfficial/status/1270382117545893888,twitter.com,6/10/20,"['spanish', 'musician', 'miguel', 'bosé', 'posted', 'twitter', 'thread', 'pointing', 'expulsion', 'gates', 'foundation', 'gavi', 'pharmaceutical', 'india', 'polio', 'hpv', 'vaccines', 'implementation', 'microchip', 'vaccine']"
6882,6/10/20,Argentina,Spain,,,"Argentina, Spain",Chequeado,"Singer Miguel Bosé's tweets involving Bill Gates, vaccines and 5G.","Twitter, Facebook",https://chequeado.com/wp-content/uploads/2020/06/97-1280x549.png,https://chequeado.com/el-explicador/los-mensajes-falsos-de-miguel-bose-que-involucran-a-bill-gates-las-vacunas-y-el-5g/,Spanish,FALSE,"The Spanish singer published a series of messages in which he claims that a ""pharmaceutical company"" owned by the Microsoft co-founder seeks to manufacture vaccines with microchips that can be tracked by 5G. In addition, he assured that for this reason the Bill & Melinda Gates Foundation was expelled from India. However, none of what he says is based on scientific evidence, and they are a compilation of old misinformations along with new ones that emerged from the advance of the new coronavirus pandemic.",conspiracy theory,"['Argentina', 'Spain']",chequeado.com,https://chequeado.com/wp-content/uploads/2020/06/97-1280x549.png,chequeado.com,6/10/20,"['singer', 'miguel', 'bosé', 'tweets', 'involving', 'gates', 'vaccines']"
6934,6/11/20,Argentina,India,Venezuela,,"Argentina, India, Venezuela",Chequeado,Bill Gates faces trial in India for illegally testing vaccines.,"Facebook, Instagram",https://chequeado.com/wp-content/uploads/2020/06/falso-bill-gates-1280x549.png,https://chequeado.com/verificacionfb/es-falso-que-bill-gates-enfrenta-un-juicio-en-la-india-por-probar-vacunas-ilegalmente/,Spanish,FALSE,"The recurrent hoax is that the co-founder of Microsoft and the Bill and Melinda Gates Foundation illegally tested drugs with ""devastating results"" in the health of 30,000 children. This is false. On the contrary, the Prime Minister of India publicly expressed his gratitude to that foundation for the work related to health in that country.",conspiracy theory,"['Argentina', 'India', 'Venezuela']",chequeado.com,https://chequeado.com/wp-content/uploads/2020/06/falso-bill-gates-1280x549.png,chequeado.com,6/11/20,"['gates', 'faces', 'trial', 'india', 'illegally', 'testing', 'vaccines']"
6904,6/11/20,Venezuela,Spain,India,United States,"Venezuela, Spain, India, United States",Efecto Cocuyo,Spanish singer Miguel Bosé accused Gates Foundation to be expelled from India for their vaccines.,Miguel Bosé,https://twitter.com/BoseOfficial/status/1270382117545893888,https://efectococuyo.com/cocuyo-chequea/fundacion-gates-vacunas-fallidas-miguel-bose/,Spanish,FALSE,Gates Foundation still works in India. Bosé based in a IG publication of a critiziced study from 10 years ago,conspiracy theory,"['Venezuela', 'Spain', 'India', 'United States']",twitter.com,https://twitter.com/BoseOfficial/status/1270382117545893888,twitter.com,6/11/20,"['spanish', 'singer', 'miguel', 'bosé', 'accused', 'gates', 'foundation', 'expelled', 'india', 'vaccines']"
6870,6/11/20,Spain,,,,Spain,Maldita.es,"Claims from Spanish singer Miguel Bosé on the Bill and Melinda Gates foundation, that he made last Tuesday, June 9 through a Twitter thread on his personal account.",Facebook/Twitter,Unavaliable,https://twitter.com/BoseOfficial/status/1270382117545893888,Spanish,FALSE,"The Bill and Melinda Gates Foundation has not been expelled from India and neither has the GAVI Alliance, of which the Foundation is one of its main partners. Also, the singer's allegations about vaccines are false.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,6/11/20,"['claims', 'spanish', 'singer', 'miguel', 'bosé', 'melinda', 'gates', 'foundation', 'tuesday', 'june', 'twitter', 'thread', 'personal', 'account']"
6999,6/12/20,Spain,United States,,,"Spain, United States",Maldita.es,"A photo of the facade of the Bill and Melinda Gates Foundation building that reads, in English, ""Center for Global Human Population Reduction.""",Social media,Unavaliable,https://maldita.es/malditobulo/2020/06/12/foto-edificio-fundacion-bill-melinda-gates-centro-reduccion-global-poblacion-humana/,Spanish,FALSE,"It is a hoax, the photo is a montage and in the building, which is in Seattle (USA), this phrase does not appear.",conspiracy theory,"['Spain', 'United States']",N/A,Unavaliable,N/A,6/12/20,"['photo', 'facade', 'melinda', 'gates', 'foundation', 'building', 'reads', 'english', 'center', 'global', 'human', 'population', 'reduction']"
7219,6/14/20,United States,,,,United States,PolitiFact,"“Six months before the COVID ‘plandemic,’ Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.”",Facebook posts,https://web.archive.org/save/https://envirowatchrangitikei.wordpress.com/2020/06/14/six-months-before-the-covid-plandemic-bill-gates-had-negotiated-a-100-billion-contact-tracing-deal-with-democratic-congressman-sponsor-of-bill/?fbclid=IwAR2HOuSSUvRRavOA67CtOsg7bzioK-QG2WkNELHmyj3ilT9cWsPFrkgJ4O0,https://www.politifact.com/factchecks/2020/jun/22/facebook-posts/no-evidence-tying-bill-gates-100-billion-covid-19-/,English,FALSE,"There’s no evidence Gates worked with U.S. Rep. Bobby Rush on a $100 billion COVID-19 contact tracing bill months before the COVID-19 outbreak occurred. The bill proposed by Rush would give money not to Gates or his foundation but to organizations that provide COVID-19 testing, contact tracing or other services.",other,['United States'],archive.org,https://envirowatchrangitikei.wordpress.com/2020/06/14/six-months-before-the-covid-plandemic-bill-gates-had-negotiated-a-100-billion-contact-tracing-deal-with-democratic-congressman-sponsor-of-bill/?fbclid=IwAR2HOuSSUvRRavOA67CtOsg7bzioK-QG2WkNELHmyj3ilT9cWsPFrkgJ4O0,wordpress.com,6/14/20,"['months', 'covid', 'plandemic', 'gates', 'negotiated', '100', 'billion', 'contact', 'tracing', 'deal', 'democratic', 'congressman', 'sponsor']"
7241,6/14/20,Italy,India,,,"Italy, India",Digiteye India,The Italian Government wants Bill Gates arrested.,WhatsApp,https://twitter.com/AfricaRepublic/status/1261412197814550533?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1261412197814550533&ref_url=https%3A%2F%2Fdigiteye.in%2Fdoes-the-italian-government-want-bill-gates-arrested-fact-check%2F,https://digiteye.in/does-the-italian-government-want-bill-gates-arrested-fact-check/,English,FALSE,"Amid numerous allegations levelled against the Gates Foundation, this one by an anti-vaccination activist and Italian pariament member, ended to mislead people further.",other,"['Italy', 'India']",twitter.com,https://twitter.com/AfricaRepublic/status/1261412197814550533?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1261412197814550533&ref_url=https%3A%2F%2Fdigiteye.in%2Fdoes-the-italian-government-want-bill-gates-arrested-fact-check%2F,twitter.com,6/14/20,"['italian', 'government', 'wants', 'gates', 'arrested']"
7206,6/15/20,North Macedonia,,,,North Macedonia,Vistinomer,"A Twitter post titled ""Sakam da kazam"": ""July 15 Elections Will Be Used for Vaccinating Voters Through the Project of Bill and Melinda Gates""",twitter post,https://twitter.com/realLOshGZE/status/1272600791304548353,https://crithink.mk/logoto-na-sakam-da-kazham-falsifikuvano-zaradi-shirene-lazhni-vesti/,Macedonian,FALSE,"Such news has never been published on the portal ""Sakam da kazam"", and the photo that manipulates the public is a rough photomontage. There is also a disclaimer about this from the portal's editor.",other,['North Macedonia'],twitter.com,https://twitter.com/realLOshGZE/status/1272600791304548353,twitter.com,6/15/20,"['twitter', 'post', 'titled', 'sakam', 'kazam', 'july', 'elections', 'vaccinating', 'voters', 'project', 'melinda', 'gates']"
7063,6/16/20,Argentina,,,,Argentina,Chequeado,"Bill & Melinda Gates Foundation building says ""Center for Global Human Population Reduction"" on its front.",Social media,https://drive.google.com/file/d/19Qf6A_Ez8ciNSyNr4_9wAj8MVNC9yS-6/view?usp=sharing,https://chequeado.com/verificacionfb/no-la-fachada-de-la-fundacion-bill-melinda-gates-no-dice-centro-para-la-reduccion-de-poblacion-global-de-seres-humanos/,Spanish,FALSE,"The image that circulates on social media is doctored. When searching for the place on Google Maps, it can be seen that the building of the civil organization of the founder of Microsoft does not have any facade like that of the viral image.",conspiracy theory,['Argentina'],google.com,https://drive.google.com/file/d/19Qf6A_Ez8ciNSyNr4_9wAj8MVNC9yS-6/view?usp=sharing,google.com,6/16/20,"['melinda', 'gates', 'foundation', 'building', 'says', 'center', 'global', 'human', 'population', 'reduction']"
7336,6/16/20,United States,,,,United States,Science Feedback,"Bill Gates, who has led harmful vaccination campaigns in developing countries, now plans to use COVID-19 vaccines to surveil the population.","Ty and Charlene Bollinger, The Truth About Cancer",https://archive.fo/UXeTD,https://healthfeedback.org/claimreview/no-bill-gates-is-not-funding-covid-19-vaccines-as-a-way-to-conduct-global-surveillance-or-to-depopulate-the-world/,English,FALSE,"The Bill and Melinda Gates Foundation has committed millions to the improvement of health outcomes in developing countries through vaccination campaigns, becoming a prominent target of the anti-vaccine groups. During the last decade, the foundation has also been involved in the development of health-related technology which, along with its active support of the research of COVID-19 treatments and vaccines during the outbreak, has led to the growth of conspiracy theories worldwide. The claim that Gates wants to use COVID-19 vaccines to track the population is unsupported. The vaccines used in the initiatives funded by the Gates Foundation in Africa and Asia were approved and safe.",conspiracy theory,['United States'],archive.fo,https://thetruthaboutcancer.com/covid-19-conspiracies-vaccines-bill-gates/?fbclid=IwAR0PKaujEmHu3wo14lfD86lHvdbSzJ4SZowiKTXv3PdLRIj8wSXgquIQ-9g,thetruthaboutcancer.com,6/16/20,"['gates', 'led', 'harmful', 'vaccination', 'campaigns', 'developing', 'countries', 'plans', 'use', 'covid', 'vaccines', 'surveil', 'population']"
