,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
7201,5/31/20,Philippines,,,,Philippines,AFP,"Multiple Facebook posts shared thousands of times by Filipino Facebook users make several false claims about a future vaccine for COVID-19, the disease caused by the novel coronavirus. The posts also make claims about a link between a potential vaccine and the rollout of 5G technology.",FB  ,https://perma.cc/VPL6-LU5A,https://factcheck.afp.com/fresh-false-claims-about-covid-19-vaccine-and-5g-technology-spread-online-philippines,English,FALSE,"The claims are all false, according to health experts.",conspiracy theory,['Philippines'],perma.cc,https://www.facebook.com/photo.php?fbid=2365813276854723&set=a.428209760615094&type=3&theater,facebook.com,5/31/20,"['multiple', 'facebook', 'posts', 'shared', 'thousands', 'times', 'filipino', 'facebook', 'users', 'false', 'claims', 'future', 'vaccine', 'covid', 'disease', 'caused', 'novel', 'coronavirus', 'posts', 'claims', 'link', 'potential', 'vaccine', 'rollout', 'technology']"
6753,6/2/20,Latvia,,,,Latvia,Re:Check,"Donald Trump has stopped 5G, has canceled Bill Gates' ID2020 and H.R. 6666 COVID-19 Trace bill. ",Facebook,https://www.facebook.com/photo.php?fbid=1884126591718075&set=a.733328656797880&type=3&theater,https://rebaltica.lv/2020/06/trampam-piedevetie-lemumi-maldinosa-informacija/,Latvian,misleading,Deployment of 5G network has not been stopped.  ID2020 and H.R. 6666 COVID-19 Trace bill are not canceled. Those and other claims in a popolar post circulating on Facebook in English and Latvian are false or misleading. ,spread,['Latvia'],facebook.com,https://www.facebook.com/photo.php?fbid=1884126591718075&set=a.733328656797880&type=3&theater,facebook.com,6/2/20,"['donald', 'trump', 'stopped', 'canceled', 'gates', 'id2020', '6666', 'covid', 'trace']"
6671,6/2/20,Canada,United States,Australia,Malawi,"Canada, United States, Australia, Malawi",AFP,"A video has been shared thousands of times on social media, claiming that circuit boards with “COV-19” inscribed on them are being fitted to 5G towers.",FB,https://perma.cc/7C5L-G74F,https://factcheck.afp.com/video-fake-5g-technology-spreads-social-media,English,FALSE,"The claim is false; Virgin Media, the company that distributes these boards, and an independent expert confirmed that the equipment is an aged satellite TV component unrelated to 5G technology.",conspiracy theory,"['Canada', 'United States', 'Australia', 'Malawi']",perma.cc,https://www.facebook.com/kimo.sabi.3/videos/o.346378325942318/10158597209609874/?type=2&theater,facebook.com,6/2/20,"['video', 'shared', 'thousands', 'times', 'social', 'media', 'claiming', 'circuit', 'boards', 'cov', 'inscribed', 'fitted', 'towers']"
6713,6/2/20,India,,,,India,Vishvas News,"Italy did not follow WHO protocol and did an autopsy on a corpse that died from COVID-19 and realised that coronavirus is actually not a virus but a bacterium which gets amplified with 5G electromagnetic radiation that also produces inflammation and hypoxia, and multiple other claims.",Facebook,https://www.facebook.com/manoj.goenka/posts/10215722235919999,https://www.vishvasnews.com/health/fact-check-claims-made-in-this-viral-message-about-coronavirus-in-italy-are-not-true/,Hindi,FALSE,"Vishvas news contacted Italian journalists, fact checkers and doctors to conclude that the claims about coronavirus recoveries in Italy are false. Claim that coronavirus is actually a bacteria and can be treated with antibiotics is false.",conspiracy theory,['India'],facebook.com,https://www.facebook.com/manoj.goenka/posts/10215722235919999,facebook.com,6/2/20,"['italy', 'follow', 'protocol', 'autopsy', 'corpse', 'died', 'covid', 'realised', 'coronavirus', 'actually', 'virus', 'bacterium', 'gets', 'amplified', 'electromagnetic', 'radiation', 'produces', 'inflammation', 'hypoxia', 'multiple', 'claims']"
6780,6/5/20,Colombia,,,,Colombia,La Silla Vacía,A man says that coronavirus was created to keep people inside homes and install 5G antennas.,Facebook,https://www.facebook.com/jhoany.llavescalarca/videos/898922890573846/,https://lasillavacia.com/detector-ni-cali-han-instalado-antenas-5g-ni-tienen-relacion-covid-19-77009,Spanish,FALSE,The 5G technology has not been installed in Colombia and has no relation with COVID-19. ,,['Colombia'],facebook.com,https://www.facebook.com/jhoany.llavescalarca/videos/898922890573846/,facebook.com,6/5/20,"['man', 'says', 'coronavirus', 'created', 'people', 'inside', 'homes', 'install', 'antennas']"
7009,6/5/20,Ireland,United Kingdom,,,"Ireland, United Kingdom",TheJournal.ie,"""COV 19"" was found inscribed on a circuit board for a 5G mast.",Facebook,Unavaliable,https://www.thejournal.ie/debunked-viral-video-5g-circuit-board-false-covid-19-5116094-Jun2020/,English,FALSE,The claim is a hoax. The circuit board is from an old set-top TV box and has nothing to do with 5G. ,conspiracy theory,"['Ireland', 'United Kingdom']",N/A,Unavaliable,N/A,6/5/20,"['cov', 'inscribed', 'circuit', 'board', 'mast']"
7082,6/6/20,Mexico,,,,Mexico,Animal Político,Coronavirus is actually an expanded exosome caused by 5G.,facebook,https://www.facebook.com/sanardesdeadentromx/posts/2308846349417180,https://www.animalpolitico.com/elsabueso/la-covid-19-es-una-enfermedad-provocada-por-un-virus-no-un-exosoma/,Spanish,FALSE,"COVID-19 is a disease caused by a virus, not an exosome.",conspiracy theory,['Mexico'],facebook.com,https://www.facebook.com/sanardesdeadentromx/posts/2308846349417180,facebook.com,6/6/20,"['coronavirus', 'actually', 'expanded', 'exosome', 'caused']"
6882,6/10/20,Argentina,Spain,,,"Argentina, Spain",Chequeado,"Singer Miguel Bosé's tweets involving Bill Gates, vaccines and 5G.","Twitter, Facebook",https://chequeado.com/wp-content/uploads/2020/06/97-1280x549.png,https://chequeado.com/el-explicador/los-mensajes-falsos-de-miguel-bose-que-involucran-a-bill-gates-las-vacunas-y-el-5g/,Spanish,FALSE,"The Spanish singer published a series of messages in which he claims that a ""pharmaceutical company"" owned by the Microsoft co-founder seeks to manufacture vaccines with microchips that can be tracked by 5G. In addition, he assured that for this reason the Bill & Melinda Gates Foundation was expelled from India. However, none of what he says is based on scientific evidence, and they are a compilation of old misinformations along with new ones that emerged from the advance of the new coronavirus pandemic.",conspiracy theory,"['Argentina', 'Spain']",chequeado.com,https://chequeado.com/wp-content/uploads/2020/06/97-1280x549.png,chequeado.com,6/10/20,"['singer', 'miguel', 'bosé', 'tweets', 'involving', 'gates', 'vaccines']"
7043,6/12/20,Argentina,Spain,Mexico,Colombia,"Argentina, Spain, Mexico, Colombia",Chequeado,"Last year, in China, a vaccine was compulsory and that vaccine supposedly hosts a digitized virus, is the one that causes COVID-19 and can be activated through 5G antennas.",Social media,https://chequeado.com/wp-content/uploads/2020/06/Posteo-falso-sobre-5G-y-COVID-19-1280x549.png,https://chequeado.com/el-explicador/el-5g-no-tiene-ninguna-relacion-con-el-nuevo-coronavirus-ni-con-una-vacuna-creada-en-2019/,Spanish,FALSE,"There is no evidence to support that the antennas of this telecommunications technology are linked to the COVID-19 pandemic. The WHO denied this theory and clarified that ""viruses do not move through electromagnetic waves or mobile phone networks.""",conspiracy theory,"['Argentina', 'Spain', 'Mexico', 'Colombia']",chequeado.com,https://chequeado.com/wp-content/uploads/2020/06/Posteo-falso-sobre-5G-y-COVID-19-1280x549.png,chequeado.com,6/12/20,"['year', 'china', 'vaccine', 'compulsory', 'vaccine', 'supposedly', 'hosts', 'digitized', 'virus', 'causes', 'covid', 'activated', 'antennas']"
7108,6/14/20,Philippines,,,,Philippines,VERA Files,"COVID-19 is disseminated intravascular coagulation, or pulmonary thrombosis, and ventilators and intensive care units (ICUs) were “never needed” in treating the disease because it can be fought with “antibiotics, anti-inflammatories and anticoagulants.” The disease is also caused by a bacteria that gets amplified by 5G technology.","Efogator.com, gistflash.com, several FB netizens",efogator.com/2020/05/breaking-how-italy-doctors-disobeyed.html,https://verafiles.org/articles/vera-files-fact-check-viral-posts-falsely-claim-covid-19-thr,English,FALSE,"Thrombosis is only one possible effect of COVID. The drugs mentioned in the online posts were meant to address related infections in COVID-19 patients. The disease is viral and not bacterial in nature, and the claims about 5G having to do with the disease are unsupported.",cures,['Philippines'],efogator.com,efogator.com/2020/05/breaking-how-italy-doctors-disobeyed.html,efogator.com,6/14/20,"['covid', 'disseminated', 'intravascular', 'coagulation', 'pulmonary', 'thrombosis', 'ventilators', 'intensive', 'care', 'units', 'icus', 'needed', 'treating', 'disease', 'fought', 'antibiotics', 'anti', 'inflammatories', 'anticoagulants', 'disease', 'caused', 'bacteria', 'gets', 'amplified', 'technology']"
7122,6/17/20,Colombia,,,,Colombia,La Silla Vacía,The coronavirus is an amplified bacteria related to 5g.,Facebook,https://www.facebook.com/100008550407045/videos/vb.100008550407045/2317923998502591/?type=2&theater,https://lasillavacia.com/detector-video-falso-dice-covid-bacteria-amplificada-relacionada-5g-77188,Spanish,FALSE,The coronavirus is not a bacteria and has no relation with 5G.,conspiracy theory,['Colombia'],facebook.com,https://www.facebook.com/100008550407045/videos/vb.100008550407045/2317923998502591/?type=2&theater,facebook.com,6/17/20,"['coronavirus', 'amplified', 'bacteria', 'related']"
7245,6/17/20,Spain,,,,Spain,EFE Verifica,The EU has confirmed that 5G networks are harmful to people's health.,blog,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/513-bruselas-5ge-covid,https://www.efe.com/efe/espana/efeverifica/la-ue-no-ha-confirmado-que-el-5g-sea-perjudicial-para-salud/50001435-4273629,Spanish,FALSE,"The EU has warned, precisely, that this statement is a hoax connected to the pandemic. EU regulations establish maximum levels of exposure to mobile networks that are 50 times lower than the limits from which health can be affected, according to scientific evidence.",,['Spain'],quieroauditoriaenergetica.org,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/513-bruselas-5ge-covid,quieroauditoriaenergetica.org,6/17/20,"['confirmed', 'networks', 'harmful', 'people', 'health']"
7329,6/18/20,Colombia,,,,Colombia,Colombiacheck,"5G antennas are being installed in Popayán, Columbia.",News website,https://archive.is/c9uak,https://colombiacheck.com/chequeos/en-popayan-no-estan-instalando-antenas-5g,Spanish,FALSE,"A publication on Facebook claims that 5G antennas are being installed in the historic center of the Cauca capital, but this technology has not yet reached Colombia. And no, it is not responsible for COVID-19 either.",conspiracy theory,['Colombia'],archive.is,https://m.facebook.com/story.php?story_fbid=1142883809425696&id=427192707661480,facebook.com,6/18/20,"['antennas', 'installed', 'popayán', 'columbia']"
7464,6/25/20,Colombia,,,,Colombia,La Silla Vacía,Antiradiation suits are needed to install 5G cellphone towers.,Facebook,https://www.facebook.com/photo.php?fbid=386677602290171&set=a.219818608976072&type=3&theater,https://lasillavacia.com/detector-no-no-se-necesita-traje-antiradiacion-instalar-5g-77296,Spanish,FALSE,The person who appears in the image is not using a special suit. And 5G workers do not have anti radiation suits.,other,['Colombia'],facebook.com,https://www.facebook.com/photo.php?fbid=386677602290171&set=a.219818608976072&type=3&theater,facebook.com,6/25/20,"['antiradiation', 'suits', 'needed', 'install', 'cellphone', 'towers']"
